name,begin,length,end,BLAST,BLAST score,refseq,reverse complement,polymerase type,polymerase type support,polymerase subtype,polymerase subtype support,capsid type,capsid type support,capsid subtype,capsid subtype support
MN486489.1,33,7404,7431,Caliciviridae Sapovirus GI,71.946976,NC_006269,FALSE,,,,,GI.2,100.0,,
MT451991.1,-4,7668,7640,Caliciviridae Norovirus GI,69.92405,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,97.0,,
MT448670.1,15,7552,7573,Caliciviridae Norovirus GII,84.65965,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,99.0,GII.4,100.0,New_Orleans_2009,100.0
MT439866.1,283,7240,7529,Caliciviridae Norovirus GII,84.55452,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MT420909.1,283,7263,7552,Caliciviridae Norovirus GII,84.64052,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MT357899.1,-14,7664,7626,Caliciviridae Norovirus GI,71.22938,NC_001959,FALSE,GI.P7,100.0,,,GI.7,100.0,,
KY210977.2,4279,3301,7586,Caliciviridae Norovirus GII,77.39274,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
KY210971.2,4285,3110,7401,Caliciviridae Norovirus GII,77.177505,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,77.0
KY210980.3,4,7577,7587,Caliciviridae Norovirus GII,75.77854,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
KY210925.2,3034,3858,6892,Caliciviridae Norovirus GII,66.47021,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
KY210919.3,3034,4438,7472,Caliciviridae Norovirus GII,80.50789,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MG892911.2,4304,3264,7568,Caliciviridae Norovirus GII,80.920654,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MK907801.1,5,7536,7535,Caliciviridae Norovirus GII,75.87447,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MK907800.1,13,7528,7535,Caliciviridae Norovirus GII,75.76105,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MG892920.2,4304,3264,7568,Caliciviridae Norovirus GII,81.70805,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
KY210918.3,3034,4536,7570,Caliciviridae Norovirus GII,80.645164,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KY210920.3,0,7506,7509,Caliciviridae Norovirus GII,76.893364,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MG892915.2,4304,3276,7580,Caliciviridae Norovirus GII,81.70805,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MG892910.2,4328,3252,7580,Caliciviridae Norovirus GII,80.8236,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MG892927.1,4304,2194,6498,Caliciviridae Norovirus GII,81.70805,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MN922720.1,4663,2290,6950,Caliciviridae Norovirus GI,71.98986,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,100.0,,
MN922719.1,4663,2290,6950,Caliciviridae Norovirus GI,72.24335,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,100.0,,
MN922718.1,4663,2293,6953,Caliciviridae Norovirus GI,73.86511,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922717.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922716.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922715.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922714.1,4663,2290,6938,Caliciviridae Norovirus GI,71.65493,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,100.0,,
MN922713.1,4663,2290,6938,Caliciviridae Norovirus GI,71.65493,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,97.0,,
MN922712.1,4663,2293,6953,Caliciviridae Norovirus GI,73.67056,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922711.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922710.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922709.1,4663,2290,6938,Caliciviridae Norovirus GI,71.596245,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,96.0,,
MN922708.1,4663,2293,6953,Caliciviridae Norovirus GI,73.86511,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922707.1,4663,2293,6953,Caliciviridae Norovirus GI,73.80026,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922706.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922705.1,4663,2290,6950,Caliciviridae Norovirus GI,72.43346,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,100.0,,
MT031761.1,0,7560,7566,Caliciviridae Norovirus GII,75.942696,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MT029316.1,0,7604,7604,Caliciviridae Norovirus GII,76.096085,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MT028542.1,0,7560,7566,Caliciviridae Norovirus GII,84.730194,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,99.0
MT026582.1,0,7557,7563,Caliciviridae Norovirus GII,84.539314,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MK928499.1,0,7513,7513,Caliciviridae Norovirus GII,85.56701,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MK928498.1,0,7513,7513,Caliciviridae Norovirus GII,85.56701,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MK928497.1,0,7513,7513,Caliciviridae Norovirus GII,85.56701,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MN703761.1,0,7469,7475,Caliciviridae Norovirus GII,85.18944,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MN400355.2,0,7556,7556,Caliciviridae Norovirus GII,85.2966,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Hong_Kong_2019,100.0
MN938461.1,10,7602,7609,Caliciviridae Norovirus GI,73.167564,NC_001959,FALSE,GI.P4,100.0,,,GI.4,100.0,,
MN938460.1,10,7602,7609,Caliciviridae Norovirus GI,73.102554,NC_001959,FALSE,GI.P4,100.0,,,GI.4,100.0,,
MK965903.1,9,7100,7112,Caliciviridae Sapovirus GVI,85.48501,KJ508818,FALSE,,,,,,,,
MK965902.1,61,7260,7321,Caliciviridae Sapovirus GIII,84.0677,NC_000940,FALSE,,,,,,,,
MK965899.1,4,7116,7120,Caliciviridae Sapovirus GIII,83.27712,NC_000940,FALSE,,,,,,,,
MK965905.1,30,7292,7322,Caliciviridae Sapovirus GIII,83.68794,NC_000940,FALSE,,,,,,,,
EU096506.2,4329,2334,6669,Caliciviridae Norovirus GII,77.09276,NC_029646,FALSE,GII.P4,100.0,US95_96,100.0,GII.4,100.0,US95_96,94.0
EU360814.1,4277,2475,6761,Caliciviridae Norovirus GIII,71.14608,NC_029645,FALSE,,,,,,,,
EU366113.1,4278,3282,7566,Caliciviridae Norovirus GII,77.64901,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
EU096513.2,4329,2337,6669,Caliciviridae Norovirus GII,75.0,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
EU096512.2,4329,2337,6669,Caliciviridae Norovirus GII,75.15496,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
EU224456.1,4241,3381,7622,Caliciviridae Norovirus GIV,72.50152,NC_029647,FALSE,,,,,,,,
AY845056.2,3499,3232,6731,Caliciviridae Norovirus GII,79.43811,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
EF558585.1,31,7381,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,90.89431,NC_001543,FALSE,,,,,,,,
EF558581.1,21,7416,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,89.954155,NC_001543,FALSE,,,,,,,,
AF435814.1,4380,3048,7426,Caliciviridae Sapovirus GIV,95.60656,DQ366346,FALSE,,,,,,,,
AF435813.1,5169,2272,7438,Caliciviridae Sapovirus GI,78.69222,NC_006269,FALSE,,,,,GI.3,100.0,,
AF435812.1,5169,2291,7466,Caliciviridae Sapovirus GII,82.239716,NC_006554,FALSE,,,,,GII.2,100.0,,
AF414427.1,4281,3244,7526,Caliciviridae Norovirus GIV,90.729294,NC_029647,FALSE,,,,,,,,
AF414426.1,4249,3276,7526,Caliciviridae Norovirus GIV,95.440636,NC_029647,FALSE,,,,,,,,
AF414425.1,4513,3043,7562,Caliciviridae Norovirus GII,75.757576,NC_029646,FALSE,GII.P4,100.0,US95_96,100.0,GII.4,100.0,US95_96,95.0
AF414424.1,4513,3025,7544,Caliciviridae Norovirus GII,76.38889,NC_029646,FALSE,GII.P4,100.0,US95_96,98.0,GII.4,100.0,US95_96,98.0
LC486753.1,3571,3136,6710,Caliciviridae Norovirus GII,75.34408,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC486745.1,3571,3136,6710,Caliciviridae Norovirus GII,75.304756,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC486744.1,3571,3136,6710,Caliciviridae Norovirus GII,75.33597,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC486743.1,3571,3136,6710,Caliciviridae Norovirus GII,75.46205,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC486742.1,3571,3136,6710,Caliciviridae Norovirus GII,75.42273,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC486741.1,3571,3136,6710,Caliciviridae Norovirus GII,75.265434,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC486740.1,3571,3136,6710,Caliciviridae Norovirus GII,75.265434,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC486739.1,3571,3136,6710,Caliciviridae Norovirus GII,75.34408,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KF944166.4,4304,3276,7580,Caliciviridae Norovirus GII,82.05596,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
KF944244.2,4279,3193,7472,Caliciviridae Norovirus GII,65.48831,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944266.2,4279,3193,7472,Caliciviridae Norovirus GII,79.26902,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944147.2,4279,3193,7472,Caliciviridae Norovirus GII,78.60994,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944119.2,4279,3193,7472,Caliciviridae Norovirus GII,78.72978,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944114.2,4306,2736,7042,Caliciviridae Norovirus GII,51.35234,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944028.2,4982,2059,7041,Caliciviridae Norovirus GII,46.67314,NC_029646,FALSE,Could not assign,,,,GII.3,100.0,,
KF944233.2,4306,2377,6683,Caliciviridae Norovirus GII,52.13358,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Could not assign,
KF944181.2,4279,2404,6683,Caliciviridae Norovirus GII,82.08423,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Could not assign,
KF944087.2,4306,2401,6707,Caliciviridae Norovirus GII,80.34934,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944065.2,4279,3193,7472,Caliciviridae Norovirus GII,78.84961,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944037.2,4279,2428,6707,Caliciviridae Norovirus GII,80.50725,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944003.2,4279,2428,6707,Caliciviridae Norovirus GII,51.66591,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KJ184288.2,4304,2403,6707,Caliciviridae Norovirus GII,92.73972,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
KF944179.2,4279,3193,7472,Caliciviridae Norovirus GII,69.67992,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF944096.2,4279,2425,6707,Caliciviridae Norovirus GII,51.54639,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
KF944091.2,4279,2389,6668,Caliciviridae Norovirus GII,56.78392,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
KF944129.2,4279,2389,6668,Caliciviridae Norovirus GII,56.78392,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
KF944271.2,4279,2389,6668,Caliciviridae Norovirus GII,57.03518,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
KF944245.2,4279,2389,6668,Caliciviridae Norovirus GII,56.70017,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
KF944239.2,4279,2389,6668,Caliciviridae Norovirus GII,57.32831,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
KF944111.3,1,7554,7558,Caliciviridae Norovirus GII,76.264915,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
KF944110.2,1,7548,7552,Caliciviridae Norovirus GII,76.28172,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
NC_044046.1,0,7543,7558,Caliciviridae Norovirus GII,74.09914,NC_029646,FALSE,GII.P28,100.0,,,GVIII.1 (GII.23),100.0,,
NC_044045.1,3,7551,7548,Caliciviridae Norovirus GII,74.788635,NC_029646,FALSE,GII.P15,100.0,,,GIX.1 (GII.15),100.0,,
MN226991.1,1,7633,7625,Caliciviridae Norovirus GI,73.449524,NC_001959,FALSE,GI.P11 (GI.Pb),84.0,,,GI.6,100.0,,
MK355713.1,10,7406,7416,Caliciviridae Norovirus GII,81.05775,NC_029646,FALSE,GII.P16,100.0,,,GII.12,100.0,,
MK355712.1,10,7406,7416,Caliciviridae Norovirus GII,81.071236,NC_029646,FALSE,GII.P16,100.0,,,GII.12,100.0,,
NC_039897.1,-21,7745,7712,Caliciviridae Norovirus GI,70.84054,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
KX184722.1,4517,2190,6707,Caliciviridae Nebovirus unclassified,87.39726,NC_006875,FALSE,,,,,,,,
KX184721.1,4517,2172,6689,Caliciviridae Nebovirus unclassified,86.878456,NC_006875,FALSE,,,,,,,,
MK614130.1,4,7536,7540,Caliciviridae Norovirus GII,76.57658,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK614129.1,4,7536,7540,Caliciviridae Norovirus GII,76.467705,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK614128.1,4,7536,7540,Caliciviridae Norovirus GII,76.511055,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK614127.1,4,7536,7540,Caliciviridae Norovirus GII,76.28782,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK614126.1,4,7536,7540,Caliciviridae Norovirus GII,76.38594,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK614125.1,4,7536,7540,Caliciviridae Norovirus GII,76.56582,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK614124.1,4,7536,7540,Caliciviridae Norovirus GII,76.53311,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG892974.3,4,7553,7557,Caliciviridae Norovirus GII,76.543816,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG892929.3,0,7581,7587,Caliciviridae Norovirus GII,75.87683,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MG893004.2,3163,2497,5660,Caliciviridae Norovirus GII,79.09492,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG892996.2,3163,2497,5660,Caliciviridae Norovirus GII,78.85463,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG892930.2,3163,2493,5656,Caliciviridae Norovirus GII,77.29099,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK483909.2,2,7584,7592,Caliciviridae Norovirus GII,75.86889,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK483908.2,0,7539,7539,Caliciviridae Norovirus GII,77.37905,NC_029646,FALSE,GII.P16,100.0,,,GII.1,100.0,,
MK138385.1,2398,4570,6971,Caliciviridae Lagovirus European brown hare syndrome virus,75.85302,NC_002615,FALSE,,,,,,,,
MK138384.1,13,7421,7437,Caliciviridae Lagovirus European brown hare syndrome virus,75.22861,NC_002615,FALSE,,,,,,,,
MK775030.1,5,7479,7484,Caliciviridae Norovirus GII,76.37821,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK775029.1,1,7503,7504,Caliciviridae Norovirus GII,78.17109,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK775028.1,219,7239,7458,Caliciviridae Norovirus GII,77.65524,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK773588.1,1,6730,6731,Caliciviridae Norovirus GII,76.58324,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MK773587.1,0,7527,7527,Caliciviridae Norovirus GII,76.548454,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK773586.1,2,7506,7514,Caliciviridae Norovirus GII,75.88535,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK773585.1,3,7552,7561,Caliciviridae Norovirus GII,75.78254,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK773584.1,0,7559,7565,Caliciviridae Norovirus GII,75.72864,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK773583.1,2,7480,7482,Caliciviridae Norovirus GII,76.524445,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK773582.1,136,7346,7482,Caliciviridae Norovirus GII,76.51679,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK773581.1,96,7386,7482,Caliciviridae Norovirus GII,76.573135,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK773580.1,94,7369,7463,Caliciviridae Norovirus GII,76.573135,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK773571.1,76,7412,7488,Caliciviridae Norovirus GII,76.475464,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK291482.1,11,7457,7474,Caliciviridae Sapovirus GII,74.40436,NC_006554,FALSE,,,,,GII.4,100.0,,
MK291481.1,9,7501,7510,Caliciviridae Sapovirus GI,89.72908,NC_006269,FALSE,,,,,GI.1,100.0,,
MK291480.1,7,7490,7513,Caliciviridae Sapovirus GV,76.26464,NC_027026,FALSE,,,,,,,,
MK616558.1,52,7466,7518,Caliciviridae Norovirus GII,81.097725,NC_029646,FALSE,GII.P16,100.0,,,GII.12,100.0,,
MK590974.1,5,7496,7501,Caliciviridae Norovirus GII,76.42916,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK590973.1,47,7471,7518,Caliciviridae Norovirus GII,76.33185,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK590972.1,152,7367,7519,Caliciviridae Norovirus GII,76.563286,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK521927.1,90,7299,7389,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.58224,NC_001543,FALSE,,,,,,,,
MK067297.1,5067,2688,7755,Caliciviridae Norovirus GIV,66.21118,NC_029647,FALSE,,,,,,,,
MK067296.1,5067,2689,7756,Caliciviridae Norovirus GIV,66.08695,NC_029647,FALSE,,,,,,,,
MK067295.1,-140,7877,7731,Caliciviridae Norovirus GIV,69.02091,NC_029647,FALSE,,,,,,,,
MK067294.1,-128,7914,7780,Caliciviridae Norovirus GIV,69.57968,NC_029647,FALSE,,,,,,,,
MK067292.1,-128,7925,7791,Caliciviridae Norovirus GIV,69.57968,NC_029647,FALSE,,,,,,,,
MK067291.1,-146,7860,7711,Caliciviridae Norovirus GIV,71.85501,NC_029647,FALSE,,,,,,,,
MK067289.1,-146,7860,7711,Caliciviridae Norovirus GIV,71.58087,NC_029647,FALSE,,,,,,,,
MK067288.1,-146,7859,7710,Caliciviridae Norovirus GIV,71.91593,NC_029647,FALSE,,,,,,,,
KY235678.1,-2,7441,7439,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,97.20317,NC_001543,FALSE,,,,,,,,
MH541042.1,21,7433,7448,Caliciviridae Sapovirus GI,71.47346,NC_006269,FALSE,,,,,GI.2,100.0,,
MH541041.1,5106,2348,7448,Caliciviridae Sapovirus GI,80.1877,NC_006269,FALSE,,,,,GI.2,100.0,,
MH541040.1,5106,2348,7448,Caliciviridae Sapovirus GI,80.29197,NC_006269,FALSE,,,,,GI.2,100.0,,
MH541039.1,21,7433,7448,Caliciviridae Sapovirus GI,71.49,NC_006269,FALSE,,,,,GI.2,100.0,,
MH541038.1,20,7440,7463,Caliciviridae Sapovirus GII,74.229195,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541037.1,5108,2352,7463,Caliciviridae Sapovirus GII,74.22222,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541036.1,5108,2352,7463,Caliciviridae Sapovirus GII,74.17778,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541035.1,5108,2352,7463,Caliciviridae Sapovirus GII,74.13333,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541033.1,20,7440,7463,Caliciviridae Sapovirus GII,74.32469,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541032.1,20,7441,7464,Caliciviridae Sapovirus GII,74.0382,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541030.1,20,7441,7464,Caliciviridae Sapovirus GII,74.06548,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541029.1,20,7441,7464,Caliciviridae Sapovirus GII,74.18827,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541028.1,5108,2353,7464,Caliciviridae Sapovirus GII,74.308655,NC_006554,FALSE,,,,,GII.1,100.0,,
MH541027.1,5108,2350,7464,Caliciviridae Sapovirus GII,74.57627,NC_006554,FALSE,,,,,GII.1,100.0,,
MH702287.1,818,6280,7104,Caliciviridae Norovirus GII,76.46715,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MH702286.1,6,7425,7434,Caliciviridae Norovirus GII,87.43435,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MH702285.1,89,7326,7415,Caliciviridae Norovirus GII,80.84042,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702284.1,19,7440,7462,Caliciviridae Norovirus GII,87.405815,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MH702283.1,14,7002,7019,Caliciviridae Norovirus GII,75.89095,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MH702282.1,4,7408,7412,Caliciviridae Norovirus GII,80.96647,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702281.1,89,7102,7191,Caliciviridae Norovirus GII,80.8571,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702280.1,69,6986,7055,Caliciviridae Norovirus GII,80.96029,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702279.1,89,6920,7009,Caliciviridae Norovirus GII,80.8571,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702278.1,89,7101,7190,Caliciviridae Norovirus GII,80.89045,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702277.1,302,7139,7447,Caliciviridae Norovirus GII,76.397514,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MH702276.1,153,7288,7444,Caliciviridae Norovirus GII,76.253784,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MH702275.1,414,7099,7519,Caliciviridae Norovirus GII,84.831955,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH702274.1,500,7035,7541,Caliciviridae Norovirus GII,84.74182,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH702273.1,156,7357,7519,Caliciviridae Norovirus GII,85.103516,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH702272.1,49,7460,7515,Caliciviridae Norovirus GII,85.152115,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MG733287.1,56,7413,7486,Caliciviridae Norovirus GII,84.969376,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MG733286.1,77,7433,7519,Caliciviridae Norovirus GII,86.993355,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MG733285.1,40,7450,7498,Caliciviridae Norovirus GII,85.0761,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MG733284.1,77,7436,7519,Caliciviridae Norovirus GII,85.03322,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
KF931320.2,4279,2763,7042,Caliciviridae Norovirus GII,51.810284,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF931305.2,4279,2763,7042,Caliciviridae Norovirus GII,52.587765,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH922774.1,12,7382,7403,Caliciviridae Sapovirus GII,94.42641,NC_006554,FALSE,,,,,GII.2,100.0,,
MH922773.1,30,7418,7448,Caliciviridae Sapovirus GII,78.627,NC_006554,FALSE,,,,,GII.6,100.0,,
MH922772.1,174,7204,7384,Caliciviridae Sapovirus GII,72.8693,NC_006554,FALSE,,,,,GII.5,98.0,,
MH922771.1,5,7435,7446,Caliciviridae Sapovirus GII,72.47406,NC_006554,FALSE,,,,,GII.5,97.0,,
KF931237.2,4279,2404,6683,Caliciviridae Norovirus GII,81.58459,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,99.0
